ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score,TEMP_plus2,DO_plus2
124005,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625450,Quaboag River,W1868,QR11.88,"[east off Route 67 on the Palmer/Warren border approximately 3600 feet south of the Route 67/Warren Road junction, at roadside park, Palmer]",River/Stream,,,42.19324712,-72.26392886,08-B021-11,River,36-1392,8/19/2008,2008-08-19,11:43:15 AM,11:43:15,Flowing,0.6,0.6,,22.2,22.2,,7.4,7.4,,109.0,109.0,,71.0,71.0,,8.7,8.7,,100,100.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,24.2,8.2
124006,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625600,Kings Brook,W1864,KIB0.17,"[Route 67 crossing, Palmer]",River/Stream,,,42.16171173,-72.26845965,08-B021-12,River,36-1393,8/19/2008,2008-08-19,12:03:07 PM,12:03:07,Flowing,0.4,0.4,,18.5,18.5,,7.1,7.1,,112.0,112.0,,73.0,73.0,,9.4,9.4,,100,100.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,20.5,8.9
124007,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3628250,East Branch Ware River,W1848,EWB60.75,"[Old Colony Road crossing, Princeton]",River/Stream,,,42.45425813,-71.95072628,08-B022-02,River,36-1394,8/19/2008,2008-08-19,9:23:50 AM,09:23:50,Flowing,,,,21.2,21.2,,6.4,6.4,,70.0,70.0,,45.0,45.0,,7.7,7.7,,88,88.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,23.2,7.2
124008,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3626500,Ware River,W1847,WAWVA,"[approximately 20 feet downstream of Vernon Avenue, Barre]",River/Stream,,,42.39041919,-72.08027064,08-B022-06,River,36-1395,8/19/2008,2008-08-19,10:32:37 AM,10:32:37,Flowing,,,,21.4,21.4,,6.3,6.3,,80.0,80.0,,51.0,51.0,,7.7,7.7,,89,89.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,23.4,7.2
124009,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3626500,Ware River,W1009,WA06A,"[Upper Church Street, Ware]",River/Stream,14.951,14.951,42.28485171,-72.21589977,08-B022-12,River,36-1396,8/19/2008,2008-08-19,12:21:54 PM,12:21:54,Flowing,,,,20.8,20.8,,7.0,7.0,,102.0,102.0,,66.0,66.0,,8.6,8.6,,98,98.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,22.8,8.1
124010,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625500,Conant Brook,W1862,COB5.88,"[Route 32 crossing, Monson]",River/Stream,,,42.08471748,-72.31065881,08-B024-01,River,36-1397,8/19/2008,2008-08-19,9:10:09 AM,09:10:09,Flowing,0.4,0.4,,20.1,20.1,,6.8,6.8,,64.0,64.0,,41.0,41.0,,8.7,8.7,,98,98.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,22.1,8.2
124011,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625475,Chicopee Brook,W1871,CHB2.39,"[Route 32 crossing nearest Bunyan Road, Monson]",River/Stream,,,42.12431568,-72.30748854,08-B024-03,River,36-1398,8/19/2008,2008-08-19,9:50:03 AM,09:50:03,Flowing,0.1,0.1,,19.2,19.2,,6.8,6.8,,120.0,120.0,,77.0,77.0,,8.8,8.8,,97,97.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,21.2,8.3
124012,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W1031,CH06,"[River Street/West Street bridge, Springfield/Ludlow]",River/Stream,7.278,7.278,42.16060737,-72.51019767,08-B024-09,River,36-1399,8/19/2008,2008-08-19,11:29:58 AM,11:29:58,Flowing,0.5,0.5,,22.4,22.4,,6.8,6.8,,111.0,111.0,,71.0,71.0,,7.9,7.9,,93,93.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,24.4,7.4
124013,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W0475,CT03B,"[Route 116 bridge, Chicopee.]",River/Stream,0.839,0.839,42.15037455,-72.60763627,08-B024-12,River,36-1400,8/19/2008,2008-08-19,12:30:02 PM,12:30:02,Flowing,0.6,0.6,,22.4,22.4,,7.2,7.2,,125.0,125.0,,80.0,80.0,,8.8,8.8,,104,104.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,24.4,8.3
124014,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3626500,Ware River,W1872,WR22.02,"[Summer Street crossing, Palmer]",River/Stream,,,42.20455082,-72.31865025,08-B023-01,River,36-1401,8/19/2008,2008-08-19,2:15:25 PM,14:15:25,Flowing,0.5,0.5,,21.7,21.7,,6.8,6.8,,111.0,111.0,u,72.0,72.0,u,8.0,8.0,,91,91.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,23.7,7.5
124015,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625450,Quaboag River,W1875,QR0.08,"[approximately 170 feet upstream of Main Street crossing, Palmer]",River/Stream,,,42.17981897,-72.36400692,08-B023-08,River,36-1402,8/19/2008,2008-08-19,1:46:35 PM,13:46:35,Flowing,0.7,0.7,,22.1,22.1,,7.2,7.2,,124.0,124.0,,81.0,81.0,,8.6,8.6,,99,99.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,24.1,8.1
124016,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625575,Bottle Brook,W1855,BOB0.25,"[Dunhampton Palmer Road crossing, Brimfield]",River/Stream,,,42.15339532,-72.26179872,08-B023-10,River,36-1403,8/19/2008,2008-08-19,2:45:56 PM,14:45:56,Flowing,0.3,0.3,,17.8,17.8,,7.3,7.3,,67.0,67.0,,43.0,43.0,,9.5,9.5,,100,100.0,,,2008-08-19,2008.0,8.0,19.0,232.0,Summer,1,0,0,1,2,19.8,9.0
124017,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,10:13:47 AM,10:13:47,Normal,0.5,0.5,,22.6,22.6,,6.6,6.6,,37.0,37.0,,24.0,24.0,,8.6,8.6,,99,99.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,24.6,8.1
124018,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,10:22:10 AM,10:22:10,Normal,2.5,2.5,,22.6,22.6,,6.6,6.6,,37.0,37.0,,24.0,24.0,,8.6,8.6,,99,99.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,24.6,8.1
124019,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,10:29:21 AM,10:29:21,Normal,5.1,5.1,,22.4,22.4,,6.5,6.5,,37.0,37.0,,24.0,24.0,,8.4,8.4,,97,97.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,24.4,7.9
124020,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,10:37:00 AM,10:37:00,Normal,6.1,6.1,,19.8,19.8,,6.1,6.1,,37.0,37.0,,24.0,24.0,,9.6,9.6,,105,105.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,21.8,9.1
124021,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,10:46:52 AM,10:46:52,Normal,7.0,7.0,,15.3,15.3,,6.0,6.0,,37.0,37.0,,24.0,24.0,,11.0,11.0,,110,110.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,17.3,10.5
124022,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,10:53:51 AM,10:53:51,Normal,8.1,8.1,,11.7,11.7,,5.9,5.9,,37.0,37.0,,24.0,24.0,,10.8,10.8,,100,100.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,13.7,10.3
124023,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,11:07:21 AM,11:07:21,Normal,10.0,10.0,,8.9,8.9,,5.8,5.8,,37.0,37.0,,24.0,24.0,,9.0,9.0,,78,78.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,0,0,1,2,10.9,8.5
124024,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,36005,Asnacomet Pond,W2014,A,"[deep hole, near center of northern half of pond, Hubbardston]",Lake,,,42.45975116,-71.9846416,08-B026-01,Lake,36-1420,8/28/2008,2008-08-28,11:14:52 AM,11:14:52,Normal,12.2,12.2,,7.0,7.0,,5.6,5.6,,39.0,39.0,,25.0,25.0,,3.7,3.7,,30,30.0,,,2008-08-28,2008.0,8.0,28.0,241.0,Summer,1,1,0,1,3,9.0,3.2
124026,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:02:40 PM,12:02:40,**,0.5,0.5,,22.1,22.1,u,7.2,7.2,,127.0,127.0,,82.0,82.0,,8.8,8.8,,101,101.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,24.1,8.3
124027,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:13:33 PM,12:13:33,**,2.0,2.0,,21.0,21.0,,6.9,6.9,,127.0,127.0,,83.0,83.0,,8.1,8.1,,91,91.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,23.0,7.6
124028,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:23:40 PM,12:23:40,**,3.6,3.6,,20.1,20.1,,6.9,6.9,,124.0,124.0,,81.0,81.0,,7.9,7.9,,87,87.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,22.1,7.4
124029,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:32:14 PM,12:32:14,**,5.1,5.1,,19.4,19.4,,6.8,6.8,,123.0,123.0,,80.0,80.0,,7.5,7.5,,81,81.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,21.4,7.0
124030,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:42:24 PM,12:42:24,**,8.0,8.0,,18.5,18.5,,6.6,6.6,,120.0,120.0,,78.0,78.0,,6.1,6.1,,65,65.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,20.5,5.6
124031,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:49:29 PM,12:49:29,**,9.1,9.1,,18.4,18.4,,6.6,6.6,,119.0,119.0,,77.0,77.0,,5.9,5.9,,63,63.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,20.4,5.4
124032,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,12:56:31 PM,12:56:31,**,9.9,9.9,,18.3,18.3,,6.6,6.6,,120.0,120.0,,78.0,78.0,,5.1,5.1,,54,54.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,20.3,4.6
124033,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,1:03:58 PM,13:03:58,**,11.0,11.0,,18.0,18.0,,6.5,6.5,,123.0,123.0,,80.0,80.0,,2.4,2.4,,25,25.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,1,0,0,2,20.0,1.9
124034,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000/36171,Chicopee River/Red Bridge Impoundment,W2012,A,"[deep hole approximately 300 feet upstream of Red Bridge Dam, Ludlow/Wilbraham]",Riverine Impoundment,,,42.17819838,-72.40808521,08-B025-02,River,36-1430,8/25/2008,2008-08-25,1:18:00 PM,13:18:00,**,11.7,11.7,,17.9,17.9,,6.5,6.5,,126.0,126.0,,82.0,82.0,,0.9,0.9,,9,9.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,1,0,0,2,19.9,0.4
124063,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B012-01,River,36-1500,7/10/2008,2008-07-10,12:47:34 PM,12:47:34,**,0.6,0.6,,26.3,26.3,m,6.9,6.9,m,125.0,125.0,m,80.0,80.0,m,7.5,7.5,m,95,95.0,m,,2008-07-10,2008.0,7.0,10.0,192.0,Summer,1,0,0,0,1,28.3,7.0
124064,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B012-01,River,36-1500,7/10/2008,2008-07-10,12:53:33 PM,12:53:33,**,1.5,1.5,,26.1,26.1,,6.9,6.9,,125.0,125.0,,80.0,80.0,,7.4,7.4,,94,94.0,,,2008-07-10,2008.0,7.0,10.0,192.0,Summer,1,0,0,0,1,28.1,6.9
124065,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B012-01,River,36-1500,7/10/2008,2008-07-10,12:59:03 PM,12:59:03,**,2.5,2.5,,25.2,25.2,m,6.8,6.8,m,124.0,124.0,m,80.0,80.0,m,7.2,7.2,m,89,89.0,m,,2008-07-10,2008.0,7.0,10.0,192.0,Summer,1,0,0,0,1,27.2,6.7
124066,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B012-01,River,36-1500,7/10/2008,2008-07-10,1:04:32 PM,13:04:32,**,3.4,3.4,,24.4,24.4,,6.7,6.7,,123.0,123.0,,78.0,78.0,,7.3,7.3,,89,89.0,,,2008-07-10,2008.0,7.0,10.0,192.0,Summer,1,0,0,0,1,26.4,6.8
124067,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B012-01,River,36-1500,7/10/2008,2008-07-10,1:09:03 PM,13:09:03,**,4.5,4.5,,23.6,23.6,,6.6,6.6,,120.0,120.0,,77.0,77.0,,7.5,7.5,,90,90.0,,,2008-07-10,2008.0,7.0,10.0,192.0,Summer,1,0,0,0,1,25.6,7.0
124069,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B012-01,River,36-1500,7/10/2008,2008-07-10,1:20:02 PM,13:20:02,**,5.2,5.2,,23.0,23.0,u,6.5,6.5,,121.0,121.0,,78.0,78.0,,6.8,6.8,u,81,81.0,u,,2008-07-10,2008.0,7.0,10.0,192.0,Summer,1,0,0,0,1,25.0,6.3
124163,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B025-01,River,36-1660,8/25/2008,2008-08-25,11:20:49 AM,11:20:49,**,0.5,0.5,,21.7,21.7,,7.1,7.1,,134.0,134.0,,87.0,87.0,,8.5,8.5,,97,97.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,23.7,8.0
124164,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Chicopee (2008),Chicopee,3625000,Chicopee River,W2013,B,"[upstream of the Red Bridge Impoundment, approximately 450 feet upstream from the Belchertown/Ludlow/Wilbraham border]",River/Stream,,,42.18552906,-72.39405802,08-B025-01,River,36-1660,8/25/2008,2008-08-25,11:33:36 AM,11:33:36,**,4.6,4.6,,20.1,20.1,,7.0,7.0,,133.0,133.0,,86.0,86.0,,8.6,8.6,,95,95.0,,,2008-08-25,2008.0,8.0,25.0,238.0,Summer,1,0,0,0,1,22.1,8.1
124248,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Blackstone (2008),Blackstone,5131005,Unnamed Tributary,W2062,W2062,"[Culverted water locally called Mill Brook, (tributary to Blackstone River thru Salisbury Pond), approximately 240 feet downstream from where east and west pipes emerge from underground (Tire Warehouse, 195 Grove Street, Worcester)]",Other-Surface Water,,,42.27876651,-71.80543192,08-A505-01,River,51-0945,6/20/2008,2008-06-20,9:07:00 AM,09:07:00,Stagnant,0.4,0.4,,18.1,18.1,,6.8,6.8,,1345.0,1345.0,"u, c",861.0,861.0,"u, c",6.5,6.5,,70,70.0,,,2008-06-20,2008.0,6.0,20.0,172.0,Summer,1,0,0,1,2,20.1,6.0
124249,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Blackstone (2008),Blackstone,5131005,Unnamed Tributary,W2062,W2062,"[Culverted water locally called Mill Brook, (tributary to Blackstone River thru Salisbury Pond), approximately 240 feet downstream from where east and west pipes emerge from underground (Tire Warehouse, 195 Grove Street, Worcester)]",Other-Surface Water,,,42.27876651,-71.80543192,08-A505-01,River,51-0946,6/23/2008,2008-06-23,8:16:02 AM,08:16:02,Stagnant,0.4,0.4,,18.8,18.8,,6.8,6.8,,1157.0,1157.0,"u, c",740.0,740.0,"u, c",6.4,6.4,u,70,70.0,u,,2008-06-23,2008.0,6.0,23.0,175.0,Summer,1,0,0,1,2,20.8,5.9
124250,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Blackstone (2008),Blackstone,5132550,Coal Mine Brook,W1282,W1282,"[Lake Avenue North, Worcester]",River/Stream,0.025,0.025,42.29062266,-71.75867408,08-A505-02,River,51-0948,6/20/2008,2008-06-20,9:44:00 AM,09:44:00,Flowing,0.2,0.2,,15.6,15.6,,7.6,7.6,,950.0,950.0,c,608.0,608.0,c,9.2,9.2,,95,95.0,,,2008-06-20,2008.0,6.0,20.0,172.0,Summer,1,0,0,1,2,17.6,8.7
124251,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Blackstone (2008),Blackstone,5132550,Coal Mine Brook,W1282,W1282,"[Lake Avenue North, Worcester]",River/Stream,0.025,0.025,42.29062266,-71.75867408,08-A505-02,River,51-0949,6/23/2008,2008-06-23,9:25:29 AM,09:25:29,Flowing,0.3,0.3,,18.7,18.7,,6.8,6.8,,126.0,126.0,u,81.0,81.0,u,9.0,9.0,,98,98.0,,,2008-06-23,2008.0,6.0,23.0,175.0,Summer,1,0,0,1,2,20.7,8.5
124252,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Blackstone (2008),Blackstone,5132575,Poor Farm Brook,W1753,W1753,"[Route 70, Shrewsbury]",River/Stream,,,42.30377694,-71.7626168,08-A505-03,River,51-0951,6/20/2008,2008-06-20,10:10:00 AM,10:10:00,Flowing,0.1,0.1,,16.0,16.0,,7.3,7.3,,558.0,558.0,,357.0,357.0,,9.4,9.4,,97,97.0,,,2008-06-20,2008.0,6.0,20.0,172.0,Summer,1,0,0,1,2,18.0,8.9
124253,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,2018-04-12 09:30:22,Blackstone (2008),Blackstone,5132575,Poor Farm Brook,W1753,W1753,"[Route 70, Shrewsbury]",River/Stream,,,42.30377694,-71.7626168,08-A505-03,River,51-0952,6/23/2008,2008-06-23,9:48:30 AM,09:48:30,Flowing,0.1,0.1,,18.6,18.6,,6.6,6.6,,168.0,168.0,,107.0,107.0,,8.2,8.2,,90,90.0,,,2008-06-23,2008.0,6.0,23.0,175.0,Summer,1,0,0,1,2,20.6,7.699999999999999
