ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score
111896,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341575,Germany Brook,W1942,GB02,"[Westover Parkway crossing nearest Leyton Road, Norwood]",River/Stream,,,42.18650673,-71.22345227,09-B509-05,River,73-0631,9/16/2009,2009-09-16,10:56:02 AM,10:56:02,Flowing,0.2,0.2,,15.1,15.1,,7.2,7.2,,509.0,509.0,,326.0,326.0,,9.4,9.4,,95,95.0,,,2009-09-16,2009.0,9.0,16.0,259.0,Fall,0,0,0,1,1
111897,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341000,Neponset River,W1943,NE11,"[parking area crossing southeast of the Robbins Road, Route 27 intersection, Walpole]",River/Stream,,,42.14711935,-71.25588873,09-B510-01,River,73-0689,9/25/2009,2009-09-25,9:43:33 AM,09:43:33,Flowing,0.4,0.4,,17.7,17.7,,7.0,7.0,,358.0,358.0,,229.0,229.0,,8.5,8.5,,91,91.0,,,2009-09-25,2009.0,9.0,25.0,268.0,Fall,0,0,0,1,1
111898,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341200,Ponkapog Brook,W0566,POB040,"[Elm Street, Canton]",River/Stream,0.7,0.7,42.20323377,-71.13501796,09-B510-02,River,73-0690,9/25/2009,2009-09-25,10:30:33 AM,10:30:33,Flowing,0.2,0.2,,14.9,14.9,,6.5,6.5,,567.0,567.0,,363.0,363.0,,7.1,7.1,,71,71.0,,,2009-09-25,2009.0,9.0,25.0,268.0,Fall,0,0,0,1,1
111899,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341000,Neponset River,W0568,NE12B,"[Green Lodge Street, Canton]",River/Stream,11.5,11.5,42.20923111,-71.14595217,09-B510-03,River,73-0691,9/25/2009,2009-09-25,10:52:01 AM,10:52:01,Flowing,0.4,0.4,,18.4,18.4,,6.8,6.8,,470.0,470.0,,301.0,301.0,,7.1,7.1,,77,77.0,,,2009-09-25,2009.0,9.0,25.0,268.0,Fall,0,0,0,1,1
111900,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341050,Unquity Brook,W0579,UQ01,"[Rowe Street (just south of Adams Street), Milton]",River/Stream,0.1,0.1,42.25990378,-71.04753969,09-B510-04,River,73-0692,9/25/2009,2009-09-25,11:29:04 AM,11:29:04,Flowing,0.1,0.1,,15.1,15.1,,6.6,6.6,,574.0,574.0,,368.0,368.0,,8.8,8.8,,89,89.0,,,2009-09-25,2009.0,9.0,25.0,268.0,Fall,0,0,0,1,1
111901,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341000,Neponset River,W1943,NE11,"[parking area crossing southeast of the Robbins Road, Route 27 intersection, Walpole]",River/Stream,,,42.14711935,-71.25588873,09-B510-01,River,73-0693,9/28/2009,2009-09-28,9:55:02 AM,09:55:02,Flowing,0.4,0.4,,15.6,15.6,,6.9,6.9,u,320.0,320.0,,205.0,205.0,,9.0,9.0,,94,94.0,,,2009-09-28,2009.0,9.0,28.0,271.0,Fall,0,0,0,1,1
111902,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341200,Ponkapog Brook,W0566,POB040,"[Elm Street, Canton]",River/Stream,0.7,0.7,42.20323377,-71.13501796,09-B510-02,River,73-0694,9/28/2009,2009-09-28,10:52:00 AM,10:52:00,Flowing,0.3,0.3,,14.9,14.9,,6.4,6.4,,565.0,565.0,,362.0,362.0,,7.1,7.1,,73,73.0,,,2009-09-28,2009.0,9.0,28.0,271.0,Fall,0,0,0,1,1
111903,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341000,Neponset River,W0568,NE12B,"[Green Lodge Street, Canton]",River/Stream,11.5,11.5,42.20923111,-71.14595217,09-B510-03,River,73-0695,9/28/2009,2009-09-28,11:11:03 AM,11:11:03,Flowing,0.5,0.5,,16.2,16.2,,6.8,6.8,,452.0,452.0,,289.0,289.0,,7.2,7.2,,76,76.0,,,2009-09-28,2009.0,9.0,28.0,271.0,Fall,0,0,0,1,1
111904,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Neponset (2009),Neponset,7341050,Unquity Brook,W0579,UQ01,"[Rowe Street (just south of Adams Street), Milton]",River/Stream,0.1,0.1,42.25990378,-71.04753969,09-B510-04,River,73-0696,9/28/2009,2009-09-28,11:50:32 AM,11:50:32,Flowing,0.1,0.1,,16.0,16.0,,6.6,6.6,,569.0,569.0,,364.0,364.0,,8.4,8.4,,88,88.0,,,2009-09-28,2009.0,9.0,28.0,271.0,Fall,0,0,0,1,1
111905,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442100,Town Brook,W2028,TB02,"[Elm Street, Quicy]",River/Stream,,,42.25166716,-70.99715572,09-C001-03,River,74-0027,5/5/2009,2009-05-05,10:40:34 AM,10:40:34,Flowing,0.1,0.1,,13.2,13.2,,6.8,6.8,,875.0,875.0,"u, c",560.0,560.0,"u, c",9.6,9.6,,92,92.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111906,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442100,Town Brook,W2029,TB01,"[Miller Stile Road, Quincy]",River/Stream,,,42.2476106,-70.99772491,09-C001-04,River,74-0028,5/5/2009,2009-05-05,11:00:05 AM,11:00:05,Flowing,0.3,0.3,,13.3,13.3,,7.0,7.0,,779.0,779.0,"u, c",498.0,498.0,"u, c",9.7,9.7,,93,93.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111907,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442625,Mill River,W2047,MR01,"[Front Street (upstream of the outfall downstream of the bridge), Weymouth]",River/Stream,,,42.19324533,-70.95931587,09-C001-07,River,74-0029,5/5/2009,2009-05-05,12:32:05 PM,12:32:05,Flowing,0.1,0.1,,12.0,12.0,,6.9,6.9,,254.0,254.0,u,162.0,162.0,u,9.9,9.9,,93,93.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111908,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442625,Mill River,W2048,MR02,"[West Street, Weymouth]",River/Stream,,,42.1879042,-70.96226663,09-C001-08,River,74-0030,5/5/2009,2009-05-05,12:55:11 PM,12:55:11,Flowing,0.3,0.3,,12.1,12.1,,6.6,6.6,,217.0,217.0,,139.0,139.0,,8.9,8.9,,84,84.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111909,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442575,Weymouth Back River,W2032,WB02,"[approximately 560 feet downstream of Commercial Street, Weymouth]",River/Stream,,,42.21687046,-70.92243616,09-C002-01,River,74-0031,5/5/2009,2009-05-05,10:05:00 AM,10:05:00,Flowing,,,"i, t",15.1,15.1,t,6.6,6.6,t,,,"u, c, t",,,"u, c, t",8.5,8.5,t,88,88.0,t,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111910,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442650,Old Swamp River,W2044,OSWP02,"[Ralph Talbot Street, Weymouth]",River/Stream,,,42.17808643,-70.93462278,09-C002-10,River,74-0032,5/5/2009,2009-05-05,12:54:31 PM,12:54:31,Flowing,0.8,0.8,,11.6,11.6,,6.6,6.6,,286.0,286.0,,183.0,183.0,,8.3,8.3,,77,77.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111911,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442825,Plymouth River,W2039,PLR,"[Ward Street, Hingham]",River/Stream,,,42.20298433,-70.90145862,09-C002-08,River,74-0033,5/5/2009,2009-05-05,12:16:20 PM,12:16:20,Flowing,0.5,0.5,,11.9,11.9,,6.8,6.8,,748.0,748.0,c,479.0,479.0,c,9.3,9.3,,87,87.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111912,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442650,Old Swamp River,W2046,OSWP04,"[Libbey Industrial Parkway, Weymouth]",River/Stream,,,42.19258744,-70.94329349,09-C002-12,River,74-0034,5/5/2009,2009-05-05,1:20:31 PM,13:20:31,Flowing,0.5,0.5,,11.6,11.6,,6.8,6.8,,409.0,409.0,,262.0,262.0,,10.1,10.1,,93,93.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111913,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442800,Crooked Meadow River,W2042,CMR02,"[approximately 50 feet upstream of Route 228 (Main Street), Hingham]",River/Stream,,,42.2148309,-70.8848605,09-C002-05,River,74-0035,5/5/2009,2009-05-05,11:16:02 AM,11:16:02,Flowing,0.3,0.3,,14.6,14.6,,7.0,7.0,,590.0,590.0,,377.0,377.0,,9.4,9.4,,94,94.0,,,2009-05-05,2009.0,5.0,5.0,125.0,Spring,0,0,0,1,1
111914,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442025,Furnace Brook,W2026,FB02,"[Reardon Street, Quincy]",River/Stream,,,42.24766145,-71.02831587,09-C500-01,River,74-0049,6/5/2009,2009-06-05,9:53:04 AM,09:53:04,Flowing,0.2,0.2,,15.0,15.0,,6.9,6.9,,654.0,654.0,,418.0,418.0,,8.6,8.6,,86,86.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111915,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442025,Furnace Brook,W2027,FB01,"[Newport Avenue, Quincy]",River/Stream,,,42.2571088,-71.01100793,09-C500-02,River,74-0050,6/5/2009,2009-06-05,10:24:04 AM,10:24:04,Flowing,0.1,0.1,,13.8,13.8,,7.0,7.0,,752.0,752.0,c,481.0,481.0,c,9.2,9.2,,90,90.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111916,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442200,Monatiquot River,W2030,MONT02,"[approximately 700 feet upstream from Commercial Street, Braintree]",River/Stream,,,42.2205799,-70.98050122,09-C500-03,River,74-0051,6/5/2009,2009-06-05,11:36:34 AM,11:36:34,Flowing,0.2,0.2,,18.0,18.0,,7.4,7.4,,530.0,530.0,,339.0,339.0,,9.3,9.3,,99,99.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111917,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442200,Monatiquot River,W2031,MONT03,"[River Street, Braintree]",River/Stream,,,42.22005427,-70.9991699,09-C500-04,River,74-0052,6/5/2009,2009-06-05,12:07:33 PM,12:07:33,Flowing,0.3,0.3,,18.4,18.4,,7.0,7.0,,522.0,522.0,,334.0,334.0,,7.6,7.6,,81,81.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111918,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442575,Weymouth Back River,W2032,WB02,"[approximately 560 feet downstream of Commercial Street, Weymouth]",River/Stream,,,42.21687046,-70.92243616,09-C500-05,River,74-0053,6/5/2009,2009-06-05,12:54:34 PM,12:54:34,Flowing,0.2,0.2,t,18.1,18.1,t,6.9,6.9,t,,,"u, c, t",,,"u, c, t",8.4,8.4,t,93,93.0,t,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111919,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442675,Weir River,W2033,WR01,"[Route 228 (East Street), Hingham]",River/Stream,,,42.24257493,-70.85905507,09-C500-06,River,74-0054,6/5/2009,2009-06-05,1:45:03 PM,13:45:03,Flowing,0.3,0.3,,17.3,17.3,,7.1,7.1,,402.0,402.0,,257.0,257.0,,7.3,7.3,,76,76.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111920,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442675,Weir River,W2034,WR02,"[Leavitt Street, Hingham]",River/Stream,,,42.23458558,-70.87225116,09-C500-07,River,74-0055,6/5/2009,2009-06-05,2:15:34 PM,14:15:34,Flowing,0.3,0.3,,17.5,17.5,,7.0,7.0,,409.0,409.0,,262.0,262.0,,6.9,6.9,,73,73.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111921,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442650,Old Swamp River,W2043,OSWP01,"[Sharp Street, Hingham]",River/Stream,,,42.16285655,-70.92249054,09-C500-08,River,74-0056,6/5/2009,2009-06-05,3:15:34 PM,15:15:34,Flowing,0.2,0.2,,14.1,14.1,,6.7,6.7,,328.0,328.0,,210.0,210.0,,6.1,6.1,,60,60.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111922,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442650,Old Swamp River,W2045,OSWP03,"[Elm Street, Weymouth]",River/Stream,,,42.18261181,-70.93539631,09-C500-09,River,74-0057,6/5/2009,2009-06-05,3:59:39 PM,15:59:39,Flowing,0.2,0.2,,15.2,15.2,,6.8,6.8,,355.0,355.0,,227.0,227.0,,8.4,8.4,,84,84.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111923,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442525,Mary Lee Brook,W2050,MLB01,"[footbridge crossing of the western end of Joyce Circle, Randolph]",River/Stream,,,42.15128287,-71.04045468,09-C500-10,River,74-0058,6/5/2009,2009-06-05,4:45:03 PM,16:45:03,Flowing,0.1,0.1,,14.2,14.2,,6.8,6.8,,306.0,306.0,,196.0,196.0,,8.6,8.6,,85,85.0,,,2009-06-05,2009.0,6.0,5.0,156.0,Summer,1,0,0,1,2
111924,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442750,Accord Brook,W2037,ACCB03,"[Prospect Street, Hingham]",River/Stream,,,42.19140109,-70.86520493,09-C501-01,River,74-0059,6/8/2009,2009-06-08,11:52:03 AM,11:52:03,Flowing,0.0,0.0,i,17.4,17.4,,6.0,6.0,,360.0,360.0,,230.0,230.0,,2.8,2.8,,30,30.0,,,2009-06-08,2009.0,6.0,8.0,159.0,Summer,1,1,0,1,3
111925,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442450,Cranberry Brook,W2049,CRB02,"[upstream of road and two stormwater outfalls, Route 37 (Washington Street), Braintree]",River/Stream,,,42.18379489,-71.01129661,09-C501-02,River,74-0060,6/8/2009,2009-06-08,12:42:32 PM,12:42:32,Flowing,0.0,0.0,i,18.0,18.0,,6.9,6.9,,462.0,462.0,,296.0,296.0,,8.8,8.8,,94,94.0,,,2009-06-08,2009.0,6.0,8.0,159.0,Summer,1,0,0,1,2
111926,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442400,Cochato River,W2051,CHR01,"[downstream of road and two stormwater outfalls, Route 139 (Union Street), Holbrook]",River/Stream,,,42.15538255,-71.02653441,09-C501-03,River,74-0061,6/8/2009,2009-06-08,1:21:02 PM,13:21:02,Flowing,0.3,0.3,,19.2,19.2,,6.6,6.6,,316.0,316.0,,202.0,202.0,,5.5,5.5,,61,61.0,,,2009-06-08,2009.0,6.0,8.0,159.0,Summer,1,0,0,1,2
111927,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442025,Furnace Brook,W2026,FB02,"[Reardon Street, Quincy]",River/Stream,,,42.24766145,-71.02831587,09-C500-01,River,74-0062,6/8/2009,2009-06-08,9:58:01 AM,09:58:01,Flowing,0.0,0.0,i,15.5,15.5,,7.0,7.0,,676.0,676.0,,433.0,433.0,,8.8,8.8,,90,90.0,,,2009-06-08,2009.0,6.0,8.0,159.0,Summer,1,0,0,1,2
111928,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442025,Furnace Brook,W2027,FB01,"[Newport Avenue, Quincy]",River/Stream,,,42.2571088,-71.01100793,09-C500-02,River,74-0063,6/10/2009,2009-06-10,10:03:04 AM,10:03:04,Flowing,0.0,0.0,i,13.2,13.2,,6.8,6.8,,772.0,772.0,c,494.0,494.0,c,9.0,9.0,,87,87.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111929,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442200,Monatiquot River,W2030,MONT02,"[approximately 700 feet upstream from Commercial Street, Braintree]",River/Stream,,,42.2205799,-70.98050122,09-C500-03,River,74-0064,6/8/2009,2009-06-08,10:40:02 AM,10:40:02,Flowing,0.2,0.2,,18.6,18.6,,7.4,7.4,,558.0,558.0,,357.0,357.0,,9.1,9.1,,98,98.0,,,2009-06-08,2009.0,6.0,8.0,159.0,Summer,1,0,0,1,2
111930,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442200,Monatiquot River,W2031,MONT03,"[River Street, Braintree]",River/Stream,,,42.22005427,-70.9991699,09-C500-04,River,74-0065,6/8/2009,2009-06-08,11:02:33 AM,11:02:33,Flowing,0.2,0.2,,18.8,18.8,,6.9,6.9,,559.0,559.0,,358.0,358.0,,6.6,6.6,,72,72.0,,,2009-06-08,2009.0,6.0,8.0,159.0,Summer,1,0,0,1,2
111931,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442575,Weymouth Back River,W2032,WB02,"[approximately 560 feet downstream of Commercial Street, Weymouth]",River/Stream,,,42.21687046,-70.92243616,09-C500-05,River,74-0066,6/10/2009,2009-06-10,10:58:04 AM,10:58:04,Flowing,0.1,0.1,t,17.3,17.3,t,6.7,6.7,t,,,"c, t",,,"c, t",8.9,8.9,t,95,95.0,t,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111932,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442675,Weir River,W2033,WR01,"[Route 228 (East Street), Hingham]",River/Stream,,,42.24257493,-70.85905507,09-C500-06,River,74-0067,6/10/2009,2009-06-10,11:50:04 AM,11:50:04,Flowing,0.3,0.3,,15.4,15.4,,6.9,6.9,,420.0,420.0,,269.0,269.0,,7.8,7.8,,79,79.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111933,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442675,Weir River,W2034,WR02,"[Leavitt Street, Hingham]",River/Stream,,,42.23458558,-70.87225116,09-C500-07,River,74-0068,6/10/2009,2009-06-10,12:13:03 PM,12:13:03,Flowing,0.3,0.3,,15.8,15.8,,6.9,6.9,,431.0,431.0,,276.0,276.0,,7.2,7.2,,74,74.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111934,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442650,Old Swamp River,W2043,OSWP01,"[Sharp Street, Hingham]",River/Stream,,,42.16285655,-70.92249054,09-C500-08,River,74-0069,6/10/2009,2009-06-10,1:19:33 PM,13:19:33,Flowing,0.1,0.1,,13.3,13.3,,6.6,6.6,,330.0,330.0,,211.0,211.0,,6.4,6.4,,62,62.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111935,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442650,Old Swamp River,W2045,OSWP03,"[Elm Street, Weymouth]",River/Stream,,,42.18261181,-70.93539631,09-C500-09,River,74-0070,6/10/2009,2009-06-10,1:53:02 PM,13:53:02,Flowing,0.1,0.1,,13.9,13.9,,6.8,6.8,,371.0,371.0,,238.0,238.0,,8.7,8.7,,85,85.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111936,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442525,Mary Lee Brook,W2050,MLB01,"[footbridge crossing of the western end of Joyce Circle, Randolph]",River/Stream,,,42.15128287,-71.04045468,09-C500-10,River,74-0071,6/10/2009,2009-06-10,3:57:01 PM,15:57:01,Flowing,0.2,0.2,,13.4,13.4,,6.8,6.8,,333.0,333.0,,213.0,213.0,,8.9,8.9,,87,87.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111937,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442750,Accord Brook,W2037,ACCB03,"[Prospect Street, Hingham]",River/Stream,,,42.19140109,-70.86520493,09-C501-01,River,74-0072,6/10/2009,2009-06-10,12:47:32 PM,12:47:32,Flowing,0.0,0.0,i,14.7,14.7,,6.0,6.0,,366.0,366.0,,234.0,234.0,,3.7,3.7,,37,37.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,1,0,1,3
111938,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442450,Cranberry Brook,W2049,CRB02,"[upstream of road and two stormwater outfalls, Route 37 (Washington Street), Braintree]",River/Stream,,,42.18379489,-71.01129661,09-C501-02,River,74-0073,6/10/2009,2009-06-10,3:09:03 PM,15:09:03,Flowing,0.1,0.1,,15.3,15.3,,6.9,6.9,,389.0,389.0,,249.0,249.0,,8.9,8.9,,91,91.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
111939,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2009,QC4,2011-12-15 13:05:31,Boston Harbor-Weymouth/Weir (2009),Weymouth & Weir,7442400,Cochato River,W2051,CHR01,"[downstream of road and two stormwater outfalls, Route 139 (Union Street), Holbrook]",River/Stream,,,42.15538255,-71.02653441,09-C501-03,River,74-0074,6/10/2009,2009-06-10,3:32:31 PM,15:32:31,Flowing,0.2,0.2,,15.3,15.3,,6.6,6.6,,321.0,321.0,,206.0,206.0,,6.4,6.4,,65,65.0,,,2009-06-10,2009.0,6.0,10.0,161.0,Summer,1,0,0,1,2
